Image_Path,Class,Normalized_Class,Flavonoid,Phenolic,Tannin
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104428.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104431.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104434.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104436.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104438.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104441.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104443.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104446.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104456.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104702.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104705.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104708.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104710.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104712.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104715.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104735.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104738.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104744.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104747.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104750.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104756.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104801.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104804.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104812.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_104819.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110311.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110314.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110320.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110323.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110330.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110333.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110337.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110341.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110441.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110444.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110457.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110500.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110525.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110532.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110536.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110539.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110640.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110644.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110650.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110652.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110658.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110701.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110704.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110707.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110717.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110724.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110727.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110730.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110733.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110736.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110744.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250411_110748.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192726.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192730.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192733.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192737.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192748.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192803.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192815.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192817.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192830.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192836.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192839.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192842.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192845.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192857.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192859.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192902.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192908.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192911.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192914.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192920.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192924.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192934.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192939.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192946.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192949.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192953.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_192958.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_193000.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_193007.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_193010.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_193019.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_193033.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_193038.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_193044.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_193047.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_193055.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_193059.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_193103.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_193106.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_193123.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_193126.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_193132.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_193144.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_193153.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_215454.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_215458.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_215501.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_215504.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_215509.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_215515.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_215518.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_215528.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_215533.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_215546.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_215548.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_215551.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_215605.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_215608.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_215617.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_215626.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_215631.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220007.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220010.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220016.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220019.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220023.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220026.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220035.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220044.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220049.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220054.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220102.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220105.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220110.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220114.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220119.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220123.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220128.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220133.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220139.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220145.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220148.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220156.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220205.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220209.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220213.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Chitosan 6_\20250412_220231.jpg,Chitosan 6_,Chitosan_6,35.0,55.0,45.9
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_042837.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_042841.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_042844.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_042847.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_042850.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_042852.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_042926.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_042936.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_042944.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_042949.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_042954.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_043000.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_043003.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_043008.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_043011.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_043017.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_043026.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_043046.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_043051.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_043101.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_043104.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_043121.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_043134.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_043200.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_043807.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250413_043811.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250418_150502.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250418_150511.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250418_150515.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250418_150521.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250418_150525.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250418_150532.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250418_150535.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250418_150541.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250418_150554.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250418_150610.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250418_150619.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250418_150622.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250418_150626.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250418_150630.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250418_151103.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
C:\Users\shivani\Desktop\Iceburg Lettuce\Citric 10 PPM\20250418_151128.jpg,Citric 10 PPM,Citric_10,14.0,79.0,42.6
